scorer,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie,Mackenzie
individuals,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
bodyparts,BL1,BL1,BL2,BL2,BR1,BR1,BR2,BR2,Body1,Body1,Body2,Body2,Body3,Body3,FL1,FL1,FL2,FL2,FR1,FR1,FR2,FR2,Front,Front,Left,Left,Middle,Middle,Right,Right,BL1,BL1,BL2,BL2,BR1,BR1,BR2,BR2,Body1,Body1,Body2,Body2,Body3,Body3,FL1,FL1,FL2,FL2,FR1,FR1,FR2,FR2,Front,Front,Left,Left,Middle,Middle,Right,Right
metrics,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf
3524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.91493025869465,0.9919999837875366,,,8.8178192315334,0.9980000257492065,,,13.643965296056713,0.9380000233650208,2.3856028588178684,0.9990000128746033,6.79483391997187,1.0,12.406395528113713,0.9940000176429749,2.244131235021682,0.9990000128746033,8.879273055830646,0.9929999709129333,,,2.300941111806217,1.0,2.7530128949934127,1.0,3.084829979107431,1.0,5.822365584536929,1.0
3525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.29451316649207,0.9409999847412109,,,13.064997397627005,0.984000027179718,,,18.75347981042453,0.9909999966621399,14.41083869870179,0.9890000224113464,3.087288292336852,0.9959999918937683,20.929227529940043,0.9079999923706055,7.751180555244457,0.9990000128746033,9.829907120619191,0.7210000157356262,2.3974674137514453,0.9990000128746033,1.530640715517521,1.0,2.5484128393963035,0.9990000128746033,2.4223567037081937,0.9929999709129333,3.196300517786129,1.0
3526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.080848707211846,0.9929999709129333,,,7.647433556429226,0.9869999885559082,,,2.3639782147896335,1.0,2.872078167459928,0.984000027179718,4.913557265362846,0.9990000128746033,2.394503706407657,1.0,,,3.734263648967488,1.0,,,,,2.8066002565381387,1.0,1.5737407664542327,1.0,3.3249893232911276,0.996999979019165
3527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.976685244440944,0.9940000176429749,,,2.9429204882225313,0.9990000128746033,,,0.5988196723555331,1.0,4.158395964792191,1.0,0.2610938528575511,0.996999979019165,6.130588634054622,0.9990000128746033,,,3.998842457511927,0.9990000128746033,,,,,3.003576534733195,1.0,2.618488113396755,1.0,1.5138097634775565,1.0
3528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.204844467991668,0.9990000128746033,,,4.150654526698172,1.0,,,1.8971916086679184,1.0,3.084316780098976,0.9980000257492065,0.5361212549414366,0.9990000128746033,6.944772494473819,0.9990000128746033,,,2.2006546753182397,0.9980000257492065,2.3372329794010587,0.9980000257492065,3.6505610527698398,0.9990000128746033,1.2712198865656654,1.0,2.3489440180642776,1.0,2.4295435785348625,1.0
3529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.60135947302532,1.0,,,6.8207807470992545,1.0,,,3.746614471759794,0.9980000257492065,4.428061088106152,0.9990000128746033,2.639491238856468,1.0,2.2029965955489,0.9990000128746033,4.618402862462299,0.21199999749660492,1.0277451045857444,0.9929999709129333,,,2.883706642500241,1.0,4.476606750653894,1.0,1.8404632569002632,0.9990000128746033,5.769571647878213,1.0
3530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.006048070141252,0.996999979019165,1.6203042924093083,1.0,3.3305161762105344,0.9729999899864197,,,1.579905376913436,1.0,4.6721200755117644,0.9900000095367432,0.4544282121523454,0.9990000128746033,4.16500480191801,1.0,,,0.8589231630361462,0.9980000257492065,,,3.463242700129455,1.0,1.6274916282426646,1.0,2.2143181794855047,1.0,2.463329657191652,1.0
3531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9375706438733824,1.0,,,1.7992270562660897,0.9980000257492065,,,2.8961232708571036,0.9959999918937683,1.1845952895398242,0.9980000257492065,1.9173567743119835,0.9990000128746033,3.184112592230393,1.0,2.716884244865791,0.9879999756813049,7.8504211988911665,0.9959999918937683,,,3.9571214285134024,1.0,2.355900252557415,1.0,3.5613240515291347,0.996999979019165,5.497089047850696,1.0
3532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2206195820864372,0.4830000102519989,,,3.727211424107822,0.9819999933242798,,,1.4975987446575982,0.996999979019165,3.642077566444721,0.9710000157356262,3.7672213898309708,0.9980000257492065,2.482758546455912,0.9919999837875366,8.284305281675705,0.9480000138282776,2.70490757697931,0.9929999709129333,8.150146563099335,0.04699999839067459,0.3858108344772165,1.0,6.712434506198183,1.0,0.7187127381645485,0.9950000047683716,4.157861229045549,1.0
3533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.816722444813745,0.9909999966621399,18.854987483422008,0.1860000044107437,10.002529780010684,0.9819999933242798,,,4.468253014322256,0.9990000128746033,3.5797956645596485,0.9990000128746033,8.725726216195413,0.9980000257492065,3.8215884132125084,1.0,4.149581183685895,0.9990000128746033,11.18003278170506,0.9729999899864197,,,3.152478390092459,1.0,4.989317087538121,1.0,3.9830686662421333,1.0,2.86229366068541,1.0
3534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.389820054221161,0.9959999918937683,,,13.081585721922234,0.9879999756813049,,,11.14001256731787,0.8740000128746033,7.735273104422378,1.0,6.728700468886975,0.9900000095367432,20.491572170041014,0.7940000295639038,,,8.664175667655877,0.9950000047683716,,,2.350769235803477,1.0,2.1472049273415883,1.0,1.6872062707327942,1.0,1.4012797722082586,1.0
3535,2.647870842771596,0.9940000176429749,5.625203640758257,0.9959999918937683,2.9762745169086684,0.9950000047683716,,,2.637752073262375,1.0,0.8180861812791973,0.9990000128746033,2.8880140235116545,0.9980000257492065,5.183888984150792,1.0,,,0.9038993306779285,0.9990000128746033,,,3.0466811451151137,1.0,1.2766432547896716,1.0,3.9339692423810217,1.0,3.5885825892683423,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.617056232127833,0.9879999756813049,,,7.86711192242745,0.9629999995231628,,,10.251121548396561,0.9589999914169312,3.6457010299803736,0.9850000143051147,4.164424209899852,0.9990000128746033,4.32193625589272,0.9990000128746033,,,9.033797042218726,0.9950000047683716,,,4.056858390429714,1.0,5.569169148086655,1.0,3.1446096737115203,1.0,2.719360218875039,1.0
3537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.629025418566431,0.925000011920929,,,4.735986697616444,0.5260000228881836,,,5.352983840812518,0.9990000128746033,3.721538525932506,0.9980000257492065,17.022456050758368,0.9879999756813049,8.7664024548272,1.0,,,1.327427964147189,0.9990000128746033,,,5.837513169150019,0.9750000238418579,1.7821012878060523,0.9990000128746033,3.6394647958182054,1.0,3.6478586869559533,1.0
3538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9293790858098743,0.9850000143051147,,,3.733589827498436,0.9950000047683716,,,2.880393896674572,0.9959999918937683,3.1172195944463086,0.9950000047683716,4.346914537922265,0.984000027179718,6.413072976350735,1.0,,,2.565833977481776,0.9929999709129333,3.624751853575649,0.9620000123977661,1.2668488465479917,1.0,7.048154510224638,1.0,4.678551164623488,1.0,3.901467672556053,1.0
3539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.018461015907646,0.9990000128746033,0.8184088220443448,0.9990000128746033,5.595614800895422,0.9769999980926514,,,0.858979045146013,0.9990000128746033,2.814097723960569,0.996999979019165,2.623736648370034,0.9980000257492065,3.3362700730006987,1.0,,,4.650268809434574,0.9879999756813049,,,,,2.4101288347306333,1.0,2.4912697565699475,0.996999979019165,3.500894742776487,0.9940000176429749
3540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8698988446940394,0.972000002861023,2.162094586275094,0.9890000224113464,2.3372173625916774,0.9919999837875366,2.7715169131722552,1.0,2.777406704103647,0.9980000257492065,5.617035873127384,0.9900000095367432,3.017596560178292,0.9769999980926514,1.8113754442411847,0.9940000176429749,3.3401923597301884,0.9750000238418579,3.2124834629924637,0.9980000257492065,,,,,1.3021651200980755,1.0,2.323470895018922,0.9950000047683716,0.6172560246769802,1.0
3541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9125415018502085,0.9959999918937683,,,4.61029771272961,0.9779999852180481,2.6774332858168512,0.9890000224113464,4.465615411116361,0.9990000128746033,0.8969843922834093,0.9890000224113464,1.4093633314372762,0.9990000128746033,4.54803748885162,0.9869999885559082,,,3.121853616042875,0.9419999718666077,3.2959649573379832,0.9639999866485596,3.29829076947442,1.0,4.014805101122608,1.0,5.691605221727883,1.0,0.8453999053702128,1.0
3542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.308621760871637,0.996999979019165,0.9652875219332393,1.0,,,,,1.7897066798780081,0.9980000257492065,1.397355359241179,0.9980000257492065,4.435833743503021,0.9940000176429749,4.581502046272582,0.9940000176429749,4.084943084058816,0.9950000047683716,,,,,,,5.416295782174373,0.9959999918937683,4.842928865882702,0.9869999885559082,0.9789024466206891,0.9990000128746033
3543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4379029869918347,0.9990000128746033,,,1.5719707376411305,1.0,,,2.768590254985391,1.0,2.100845782060182,0.9990000128746033,0.3810774199555922,1.0,2.8637307834362073,1.0,2.6124949760717113,0.9990000128746033,2.300462996876933,0.996999979019165,1.0160280507938777,1.0,3.8107827279969615,1.0,3.3520657809774765,1.0,3.529700553871413,1.0,0.7432664394414734,1.0
3544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.356312404404221,0.9990000128746033,,,6.208683354786249,0.9959999918937683,,,1.738317577429393,0.996999979019165,3.7218686167031643,1.0,2.3067589817750784,1.0,2.406709163983045,1.0,2.0732826628320717,0.9980000257492065,0.03940812099045941,0.9980000257492065,,,0.7971260878932461,1.0,5.609224991030419,1.0,1.4533771017873927,0.9990000128746033,2.176904453576224,1.0
3545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.700597834318521,0.9589999914169312,3.545292089518164,1.0,,,,,4.861655067978383,0.9990000128746033,,,,,4.396491783228976,0.9909999966621399,1.820589190344714,0.9959999918937683,0.5043936954403812,0.9929999709129333,,,1.6140415112381667,1.0,1.6424131636101662,1.0,3.548870524547219,1.0,3.3219346772626466,1.0
3546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.808807932201832,0.28299999237060547,7.898793072362369,0.9800000190734863,,,,,13.845568713490975,0.9399999976158142,22.29315805353739,0.8600000143051147,20.693668838560267,0.7239999771118164,5.514076894639741,0.9950000047683716,3.4589489733154606,1.0,3.5741170937729527,1.0,3.7220291508799397,0.9990000128746033,3.605965335385241,0.9990000128746033
3547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.829319310213402,0.9769999980926514,,,6.346596962152234,0.9940000176429749,,,2.55653867563158,0.9929999709129333,1.182245744335765,0.9940000176429749,6.712563146816597,0.9419999718666077,1.4361006232155011,1.0,,,1.089273152152383,1.0,,,,,1.9170753767131865,1.0,3.3867140416633883,1.0,5.2756286829154355,1.0
3548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715704083167247,0.9950000047683716,,,3.962752704875739,0.9940000176429749,,,9.61067266116166,1.0,10.090740161157667,0.9660000205039978,0.610737259384111,0.9940000176429749,2.274201618150873,0.9879999756813049,,,1.4145451565786096,1.0,1.5923297397210123,0.9929999709129333,1.7133832029058682,1.0,1.9897851642828048,1.0,4.265482036065778,1.0,4.578125598976093,1.0
3549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.24182835795161,0.36899998784065247,,,,,3.5564985589762323,0.7279999852180481,45.118718598825474,0.7120000123977661,22.63291914446742,0.9259999990463257,0.41284500723636414,0.9990000128746033,1.368545212990794,1.0,5.822630419320803,1.0,3.276452502326273,1.0,1.416481556533631,1.0
3550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9288586914213735,1.0,,,3.1766033746755227,0.9980000257492065,4.35493570561036,0.9990000128746033,1.9155035891378853,1.0,1.3060646997756427,0.9990000128746033,2.025719872045483,0.9990000128746033,2.2174239558550783,1.0,1.0664717530248884,1.0,4.303080292069836,0.9990000128746033,,,1.9309117017616286,1.0,1.497519615898243,1.0,2.613053769060233,1.0,2.2607408077884648,1.0
3551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2840015576314459,0.9980000257492065,1.314534518375237,0.9990000128746033,2.208130657366097,0.984000027179718,5.967432278627058,0.9940000176429749,2.363445789520052,1.0,5.59438665092075,1.0,1.339511104843852,1.0,4.175297474432228,1.0
3552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0334606910763529,0.9990000128746033,1.9310981331874402,0.9980000257492065,5.340170877415805,0.9919999837875366,,,3.2026584269947,0.9990000128746033,0.8152429085861403,0.9990000128746033,5.508457588109387,0.9990000128746033,3.612717675102806,0.9990000128746033,0.8513988489538903,0.9919999837875366,,,,,4.190854924714048,1.0,1.9385608063715443,0.9959999918937683,3.1706027818066325,0.9929999709129333,3.8005225956438933,0.9929999709129333
3553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.39499999999998,0.9760000109672546,,,1.4770704113210045,0.9900000095367432,,,3.3750829619433134,1.0,5.18450740186567,0.9909999966621399,2.0249409867944332,0.9919999837875366,,,4.582489825411506,0.9950000047683716,4.53053959258719,0.9879999756813049,1.690383684256323,1.0,1.0845925502233638,1.0,2.7440338919189604,0.9779999852180481,0.5299999999999909,0.9990000128746033,3.0703875976820982,1.0
3554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3461321360912244,0.9959999918937683,,,1.2578239145444858,0.9980000257492065,,,2.2314192792929117,1.0,1.0726313439388233,1.0,3.709074817255672,1.0,2.4240101072396336,0.9940000176429749,,,2.8196400479493735,0.9990000128746033,,,5.195146388697813,1.0,3.0549508997690813,1.0,0.9270194172723601,1.0,0.6660548025500624,1.0
3555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.133933925874935,0.9869999885559082,1.6496923955695486,0.9980000257492065,5.997291805473518,0.9890000224113464,3.1058456175412137,0.9800000190734863,4.319698137601748,1.0,2.237138350661384,0.9929999709129333,2.856017506949153,1.0,4.280584305909662,1.0
3556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6057524715845934,0.9929999709129333,0.45975319465991377,0.996999979019165,5.713327314271436,0.9470000267028809,3.900577521342185,0.9940000176429749,2.412079807966542,1.0,2.3450236672579625,0.9990000128746033,2.171061491528966,0.9990000128746033,3.158450411198513,1.0
3557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.883914428337647,0.9929999709129333,,,2.8602071603294843,0.9950000047683716,,,2.070968131092316,0.9940000176429749,3.6755105767770657,0.9980000257492065,2.7774880737817917,0.9990000128746033,2.8063779146793575,0.996999979019165,,,3.100220959867234,0.9950000047683716,,,1.3196317668198307,1.0,2.6839085304830834,1.0,3.2351434280414617,1.0,2.4780002017756257,1.0
3558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6568342063440795,0.9900000095367432,,,4.820213480749606,0.9850000143051147,,,3.5004646834384725,0.9750000238418579,3.6209232248143626,0.9980000257492065,3.207925342024043,0.9919999837875366,4.915457455822386,0.9980000257492065,,,4.3715022589494446,0.9990000128746033,,,,,5.038000099245727,1.0,3.452125287413523,1.0,1.962845128888168,1.0
3559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.441712509783463,0.9950000047683716,1.4143337654174748,0.9950000047683716,,,,,7.372146295347087,0.9750000238418579,2.11835455011667,0.9980000257492065,1.807326478531203,0.9850000143051147,1.212879219048628,0.9980000257492065,1.756926862450446,0.9980000257492065,,,,,4.017513285603451,1.0,0.17401149387325635,1.0,4.211754147620685,1.0,2.367197710374023,1.0
3560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16906803364324563,0.9990000128746033,4.184762478325378,0.9980000257492065,1.3065653447111056,0.9929999709129333,,,2.5600353513184144,0.9990000128746033,2.4783805196135495,0.9990000128746033,2.8087522140623156,0.9990000128746033,0.6050264457029881,0.9879999756813049,2.0908297396009923,1.0,5.796925478216887,0.9900000095367432,0.6101516205009967,1.0,2.7382010517856434,1.0,0.37464916922368774,1.0,2.6789886151307085,1.0,2.4281896548663497,1.0
3561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.716663657306814,1.0,,,4.2247596381332935,0.9929999709129333,,,1.9540342883378772,0.9990000128746033,9.201691148913865,0.9959999918937683,6.360255419399458,0.9980000257492065,2.989305103197047,1.0,,,5.684302595745574,1.0,6.929899277767306,1.0,4.043292841237203,1.0,1.70075865424815,1.0,2.6787887188055697,0.9990000128746033,3.589780633966388,1.0
3562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5371650688777425,1.0,,,0.48698767951560196,0.9900000095367432,,,0.6649390949553378,0.9980000257492065,2.248197722621395,0.9990000128746033,5.435724146790361,0.9890000224113464,1.3463881312608135,0.9810000061988831,,,3.6195474855291043,0.9950000047683716,0.957342676370386,0.9990000128746033,2.212208398862995,1.0,2.034032693935844,1.0,0.42444552065018254,1.0,2.519001786422556,1.0
3563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.284074752499464,0.9940000176429749,,,7.652860510946238,0.9950000047683716,,,6.231022468263137,0.996999979019165,11.034615761321255,0.9070000052452087,10.950840561345077,1.0,3.878931038314578,0.9539999961853027,,,10.624664559410814,0.9959999918937683,,,2.1470819732837425,1.0,4.391074242141656,1.0,6.47958524907266,1.0,3.2540368774800212,1.0
3564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.421876338709318,1.0,,,2.1495266920882794,0.9980000257492065,,,1.2368023285877043,1.0,4.293487626627093,1.0,1.3795698605000069,1.0,0.9728951639308494,0.9990000128746033,,,1.1740753808849005,0.9959999918937683,,,1.6946014280650048,1.0,3.8912241004599037,1.0,1.115054258769519,1.0,3.578334947989096,1.0
3565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.618104257898029,0.2549999952316284,,,5.194736759451812,0.6899999976158142,2.1660870250292166,0.9850000143051147,13.566357285579643,0.2939999997615814,6.211504246154873,0.9850000143051147,18.11210446082951,0.8790000081062317,4.0181314065122375,0.33500000834465027,1.9359930268469523,0.36899998784065247,11.347555727997115,0.9909999966621399,1.4967180763256664,0.8460000157356262,2.570671702104349,1.0,2.0159625492553372,1.0,5.743338750239282,0.9959999918937683,3.644560467326623,1.0
3566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.991910752464406,0.5600000023841858,5.42502792619542,0.9929999709129333,29.128317836771828,0.36800000071525574,,,,,,,2.7017420306165314,0.9829999804496765,7.142635087977005,0.9769999980926514,3.6298436605451805,0.9279999732971191,2.24559390807866,1.0,3.7292358466581423,0.9950000047683716,6.755298068923365,0.8360000252723694,3.011340731302264,1.0
3567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.012763274704692,0.9909999966621399,,,,,,,,,1.0040821679524115,0.9950000047683716,2.0052795316364183,1.0,1.4948086834106966,1.0,4.4263230790352415,1.0,6.708114563720545,1.0,0.7990525639781284,1.0
3568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0386378527228244,0.9860000014305115,,,2.2491513955267766,0.9909999966621399,,,0.8096523945496695,0.9990000128746033,2.3510665664757626,0.9670000076293945,2.023183876962223,0.9940000176429749,2.6671426658504664,0.9980000257492065,3.6616613715634703,0.9990000128746033,6.492616498762272,0.9900000095367432,1.6871324784971524,0.9990000128746033,2.288816724860255,1.0,1.0050975077075812,1.0,1.230164623129755,1.0,2.7922156077208653,1.0
3569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.608996528529831,0.9990000128746033,1.2583882548720986,1.0,0.587062177286203,0.9990000128746033,,,1.4969362043855068,1.0,2.772387058114366,1.0,2.560762386477902,0.9959999918937683,2.9346662501892955,0.9990000128746033,1.7450756430596337,0.996999979019165,5.3709656487451,0.9990000128746033,,,2.7938834979290004,1.0,0.9254301702451567,1.0,0.2779496357256218,1.0,1.0453348745736875,1.0
3570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7728352997388042,0.9950000047683716,,,2.995444040538927,0.9980000257492065,,,1.1060655495945695,1.0,2.8177546025159694,1.0,3.8622435189925355,0.996999979019165,1.5576703759139976,0.9990000128746033,,,1.7973249567064868,1.0,1.127621390361141,0.9990000128746033,0.44556929876281753,1.0,2.925589513243432,1.0,1.1579956822026687,1.0,3.349807904940217,1.0
3571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.228283083384043,0.9990000128746033,4.6302597119383995,1.0,3.6385120585206217,1.0,,,10.638752041475549,0.9900000095367432,6.536717830838332,0.9980000257492065,3.257201252609351,0.9929999709129333,10.94876582085854,0.9539999961853027,4.881835003356837,0.9909999966621399,3.2022312533606847,1.0,,,3.1749598422657295,1.0,2.5710791508625404,1.0,4.39790586529545,1.0,2.391994983272329,1.0
3572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.661774965471093,0.9490000009536743,,,2.1088311928649097,0.6629999876022339,,,8.543260501705404,0.9390000104904175,10.206513851457796,0.9860000014305115,15.545681908491506,0.996999979019165,11.49796234121507,0.9279999732971191,2.3394430961235146,0.9980000257492065,13.520281136130242,0.9079999923706055,4.0090573705049435,0.8510000109672546,3.5163556418542146,1.0,4.895060775925051,1.0,7.426409630501139,0.9990000128746033,3.9820453287224136,1.0
3573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9152052308914747,0.9990000128746033,2.3887639062912873,0.9990000128746033,0.8089802222551662,0.9610000252723694,,,2.506487981219938,0.9909999966621399,4.346610748617834,0.9990000128746033,4.206262592848877,0.9959999918937683,1.0205199655077657,1.0,1.6667720300029158,1.0,1.8850106100497042,0.9980000257492065,4.105080997982864,1.0,4.8737418889391355,1.0,2.631353264006921,1.0,3.0469532323289856,1.0,2.944808482737043,1.0
